CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
20-4-11182655-10341970,"VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCION DEL DEPORTE, EL DESARROLLO INTEGRAL Y LA GESTION SOCIAL - CALI",VALLE DEL CAUCA,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA TERCIARIA; LA CORTA SAN FRANCISCO DEL MUNICIPIO DE LINARES; NARINO  REALIZAR LAS OBRAS PARA EL MEJORAMIENTO DE LA VIA TERCIARIA; LA CORTA SAN FRANCISCO DEL MUNICIPIO DE LINARES; NARINO EL CUAL SE GENERO CONTRATO DE CIVIL DE OBRA NO. FM-LINARES-OBRA-01-2020 VALOR $ 1.229.233.070,1229233070.0,1229233070.0,0.0,1229233070.0,2020,2020-09-18,2020-09-29,60,2020-11-29,10341970,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11182655'},800199735,66811859,1400.351867104578,1400.351867104578,0.0,1400.351867104578,0,60,23.3391977850763,20487217.833333332,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias Rurales hasta 2020,4
16-13-4747332-4390685,SANTANDER - ALCALDIA MUNICIPIO DE AGUADA,SANTANDER,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ALQUILER DE MAQUINARIA PARA MANTENIMIENTO; MEJORAMIENTO Y EXTENDIDA DE MATERIAL PARA LAS VIAS DE LAS VEREDAS SAN ANTONIO; SAN MARTIN Y EL SECTOR RETIRO MESETA DEL MUNICIPIO DE AGUADA- SANTANDER,18815000.0,18815000.0,0.0,18815000.0,2016,2016-02-24,2016-02-24,15,2016-03-10,4390685,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-4747332'},890210928,91010145,27.289670826957526,27.289670826957526,0.0,27.289670826957526,0,15,1.819311388463835,1254333.3333333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-12-7302355-6635742,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA ESTRUCTURA  DE PAVIMENTO  DE LA CL. 33 ENTRE KR 1  Y KR 4E  DEL BARRIO  SAN MATEO  DE LA COMUNA 5  DEL MUNICIPIO DE SOACHA- CUNDINAMARCA.,296917948.0,296917948.0,0.0,296917948.0,2017,2017-11-09,2017-11-30,300,2018-09-30,6635742,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7302355'},900258711,8000947557,402.4821821918161,402.4821821918161,0.0,402.4821821918161,0,300,1.3416072739727203,989726.4933333333,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
19-11-9089748-8559530,CUNDINAMARCA - ALCALDIA MUNICIPIO DE PAIME,CUNDINAMARCA,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE PAIME CUNDINAMARCA GRUPO 5,225000000.0,224999985.0,0.0,224999985.0,2019,2019-04-03,2019-05-14,120,2019-09-14,8559530,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9089748'},800096610-7,77151954,271.7010660342271,271.7010479208227,0.0,271.7010479208227,0,120,2.264175399340189,1874999.875,-6.666666663681503e-06,-6.666666666666667e-06,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
17-1-182595-7144364,ANTIOQUIA - ALCALDIA MUNICIPIO DE VEGACHI,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN VARIAS VEREDAS DE LA ZONA RURAL DEL MUNICIPIO DE VEGACHI  ANTIOQUIA,419145550.0,419146148.0,0.0,419146148.0,2017,2017-12-19,2017-12-27,90,2018-03-27,7144364,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-182595'},890985285,900905235,568.165773596108,568.1665842050543,0.0,568.1665842050543,0,90,6.312962046722825,4657179.422222222,0.00014267120335963843,0.0001426712033564474,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
17-12-7214523-6556242,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA VEREDA TABLON HACIA LA VEREDA MOCHILA SECTOR LA Y MUNICIPIO DE CHOCONTA; CUNDINAMARCA,98425753.0,98425753.0,0.0,98425753.0,2017,2017-10-24,2017-10-30,240,2018-06-30,6556242,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7214523'},900258711,899999357,133.41939117574896,133.41939117574896,0.0,133.41939117574896,0,240,0.555914129898954,410107.30416666664,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
15-12-3977161-3689417,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA EN LA VIA PRINCIPAL QUE CONDUCE A LA VEREDA EL GAVILAN SECTOR LA VIRGEN; MUNICIPIO DE PACHO; CUNDINAMARCA,50000000.0,50000000.0,0.0,50000000.0,2015,2015-06-23,2015-06-23,120,2015-10-23,3689417,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3977161'},900258711,8999994754,77.59757895553659,77.59757895553659,0.0,77.59757895553659,0,120,0.6466464912961383,416666.6666666667,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
18-12-7725457-7017002,RISARALDA - ALCALDIA MUNICIPIO DE SANTUARIO,RISARALDA,TYPE_5,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN LA SECRETARIA DE PLANTACION PARA LA VERIFICACION Y SEGUIMIENTO DE LAS ACTIVIDADES DE MANTENIMIENTO Y RECUPERACION DE VIAS DEL MUNICIPIO,9000000.0,9000000.0,0.0,9000000.0,2018,2018-01-25,2018-01-25,180,2018-07-25,7017002,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7725457'},890983813-8,6511454,11.520117966007971,11.520117966007971,0.0,11.520117966007971,0,180,0.06400065536671096,50000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
18-4-8583260-7882929,SANTANDER - E.S.E. HOSPITAL LUIS CARLOS GALAN SARMIENTO - CHARALA,SANTANDER,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",LA CONSTRUCCION DE VIAS DE ACCESO PEATONAL Y VEHICULAR AL AREA DE URGENCIAS ESE HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHALARA SANTANDER,136000987.0,136000987.0,0.0,136000987.0,2018,2018-11-13,2018-11-20,40,2018-12-30,7882929,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8583260'},900192428,901231318,174.08304597039074,174.08304597039074,0.0,174.08304597039074,0,40,4.352076149259768,3400024.675,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
18-12-8810825-8013491,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA LA VEREDA CENTRO CON LA VEREDA PISCO GRANDE SECTORLA QUEBRADA DEL MUNICIPIO DE TOPAIPI CUNDINAMARCA.,50000000.0,50000000.0,0.0,50000000.0,2018,2018-12-26,2018-12-31,240,2019-08-31,8013491,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8810825'},900258711,800072715,64.00065536671096,64.00065536671096,0.0,64.00065536671096,0,240,0.26666939736129563,208333.33333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,2
16-13-5409600-4970581,CUNDINAMARCA - ALCALDIA MUNICIPIO DE TENA,CUNDINAMARCA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE CAMARAS DE QUIEBRE PARA MEJORAR LA RED DE DISTRIBUCION DE AGUA POTABLE QUE CONDUCE A LA VEREDA EL HELECHAL MUNICIPIO DE TENA CUNDINAMARCA.,7571956.0,7500000.0,1854754.0,9354754.0,2016,2016-08-16,2016-08-19,30,2016-09-28,4970581,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5409600'},891180127-0,410743,10.98252387755546,10.87815738518105,2.690174123039212,13.568331508220261,10,40,0.3626052461727017,250000.0,-0.9502960661683595,-0.9502960661683718,0.24730053333333332,0.24730053333333327,0.3333333333333333,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
18-12-8651736-7869997,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE LA PLAYA,NORTE DE SANTANDER,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REALIZACION DE TRABAJOS DE REHABILITACION DE CURVA ENTRE LA VEREDA CURASICA Y ALTO DEL BUEY (SECTOR PUENTE QUE ATRAVIESA EL RIO BORRA) A TRAVES DE REMOCION EN MASA Y DESPRENDIMIENTO MECANICO DADA LA INESTABILIDAD DEL TALUD OCASIONADA POR LA OLA INVERNAL PRESENTADA EN EL MPIO LA PLAYA DE BELEN; NORTE DE SANTANDER.,54741689.0,54741689.0,0.0,54741689.0,2018,2018-10-31,2018-10-31,15,2018-11-15,7869997,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8651736'},891180155-7,88137614,70.07007943761344,70.07007943761344,0.0,70.07007943761344,0,15,4.67133862917423,3649445.933333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
18-12-8784449-7985255,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA PAJONAL CON LA VEREDA CHINIATA SECTOR CASA DE BALCON; EN EL MUNICIPIO DE GUAYABAL DE SIQUIMA,50000000.0,50000000.0,0.0,50000000.0,2018,2018-12-18,2018-12-31,240,2019-08-31,7985255,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8784449'},900258711,800094685,64.00065536671096,64.00065536671096,0.0,64.00065536671096,0,240,0.26666939736129563,208333.33333333334,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,2
18-13-7876630-7166516,CALDAS - ALCALDIA MUNICIPIO DE MANZANARES,CALDAS,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR A TODO COSTO LAS OBRAS DE MANTENIMIENTO DEL PUENTE COLGANTE UBICADO EN EL BARRIO ALVARO REY DEL MUNICIPIO DE MANZANARES CALDAS.,7000000.0,6966650.0,0.0,6966650.0,2018,2018-02-20,2018-02-20,15,2018-03-07,7166516,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-7876630'},800094711-3,15990717,8.960091751339533,8.917403314209938,0.0,8.917403314209938,0,15,0.5944935542806625,464443.3333333333,-0.47642857142855577,-0.4764285714285714,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-12-7283957-6616951,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA ARBELAEZ  VEREDA HATO VIEJO  SECTOR  TISCINCE - BARRANCAS DEL MUNICIPIO DE  ARBELAEZ; CUNDINAMARCA.,69000000.0,69000000.0,0.0,69000000.0,2017,2017-11-09,2017-11-30,240,2018-07-30,6616951,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7283957'},900258711,800093386,93.53180149027337,93.53180149027337,0.0,93.53180149027337,0,240,0.3897158395428057,287500.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
20-11-10581241-10034057,SANTANDER - ALCALDIA MUNICIPIO DE MOLAGAVITA,SANTANDER,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE LA RED VIAL A CARGO DEL MUNICIPIO DE MOLAGAVITA SANTANDER,116432211.0,116363219.0,0.0,116363219.0,2020,2020-06-18,2020-07-01,90,2020-10-01,10034057,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-10581241'},890205632-5,900314415,132.6404796976087,132.5618834749938,0.0,132.5618834749938,0,90,1.4729098163888201,1292924.6555555556,-0.0592550801942765,-0.059255080194259985,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,3
15-11-4159444-3999950,SANTANDER - ALCALDIA MUNICIPIO DE PIEDECUESTA,SANTANDER,TYPE_4,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LAS VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLAS VEHICULARES; SENDEROS PEATONALES Y ESTRUCTURAS DE DRENAJE EN LAS VEREDAS LA ESPERANZA; EL DUENDE Y EL JAZMIN DEL MUNICIPIO DE PIEDECUESTA; DEPARTAMENTO DE SANTANDER¿.,251339298.0,250197522.0,0.0,250197522.0,2015,2015-10-23,2015-10-23,60,2015-12-23,3999950,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4159444'},817000992-5,90089999741,390.06642042368276,388.294439357492,0.0,388.294439357492,0,60,6.471573989291533,4169958.7,-0.45427675221723546,-0.4542767522172359,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
17-4-6016330-5478134,ECOPETROL - EMPRESA COLOMBIANA DE PETROLEOS,BOGOTÁ D.C.,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",OBRAS DE RECUPERACION AMBIENTAL DEL POZO EXPLORATORIO KAXAN N1 PERTENECIENTE A LA GERENCIA ONSHORE DE LA VICEPRESIDENCIA DE EXPLORACION DE ECOPETROL S.A,882608061.0,882608061.0,0.0,882608061.0,2016,2016-11-08,2016-11-08,50,2016-12-28,5478134,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6016330'},No Definido,9001077540,1280.1532529316635,1280.1532529316635,0.0,1280.1532529316635,0,50,25.60306505863327,17652161.22,0.0,0.0,0.0,0.0,0.0,OTHER,ANDINA,Vias Rurales hasta 2020,4
19-12-8906245-8103584,ANTIOQUIA - ALCALDIA MUNICIPIO DE SANTUARIO,ANTIOQUIA,TYPE_5,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",APOYO A LA SECRETARIA DE OBRAS PUBLICAS Y MEDIO AMBIENTE EN INFRAESTRUCTURA VIAL EN EL MUNICPIO DE EL SANTUARIO,9494667.0,9494667.0,0.0,9494667.0,2019,2019-01-02,2019-01-02,150,2019-06-02,8103584,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8906245'},890983813,1037660441,11.465382869066653,11.465382869066653,0.0,11.465382869066653,0,150,0.07643588579377769,63297.78,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
18-13-8766797-7982689,ANTIOQUIA - ALCALDIA MUNICIPIO DE HELICONIA,ANTIOQUIA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y REHABILITACION DE CAMINOS DE HERRADURA EN JURISDICCION DEL MUNICIPIO DE HELICONIA; DEPARTAMENTO DE ANTIOQUIA,21750000.0,21656250.0,0.0,21656250.0,2018,2018-12-18,2018-12-20,10,2018-12-30,7982689,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8766797'},890982494,900841657,27.840285084519266,27.720283855706683,0.0,27.720283855706683,0,10,2.7720283855706684,2165625.0,-0.43103448275862183,-0.43103448275862066,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
18-12-8274140-7526940,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SOPO,CUNDINAMARCA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PRESTACION DE SERVICIOS DE APOYO A LA GESTION DE LA SECRETARIA DE INFRAESTRUCTURA Y OBRAS PUBLICAS COMO TECNICO PARA APOYAR TODOS LOS PROCESOS PRECONTRACTUALES; GESTION DE PROYECTOS; LEVANTAMIENTO DE INFORMACION DE CAMPO PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VIAS Y EQUIPAMIENTOS COLECTIVOS ASI COMO EL APOYO A LA INSPECCION DE OBRAS DONDE SE LO INDIQUE EL SUPERVISOR DESIGNADO PARA CADA PROCESO.,8574067.0,8574067.0,0.0,8574067.0,2018,2018-07-25,2018-07-30,145,2018-12-22,7526940,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8274140'},899999468,1073160083,10.974918143161785,10.974918143161785,0.0,10.974918143161785,0,145,0.07568909064249507,59131.496551724136,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-11-7208199-6634367,SANTANDER - ALCALDIA MUNICIPIO DE CALIFORNIA,SANTANDER,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS EN EL SECTOR LA TRONADORA  ZONA RURAL DEL MUNICIPIO DE CALIFORNIA SANTANDER,160000000.0,152000000.0,0.0,152000000.0,2017,2017-11-15,2017-11-15,45,2017-12-30,6634367,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-7208199'},890210967,900435976,216.8853367890397,206.04106994958772,0.0,206.04106994958772,0,45,4.578690443324172,3377777.777777778,-5.000000000000002,-5.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
19-12-9525701-8669424,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNIA LA VEREDA LA MOYA CON LA VEREDA POTRERO GRANDE EN EL SECTOR LA ESCUELA SUBIDA EL HERRERO EN EL MPIO DE FOMEQUE,120652000.0,120652000.0,0.0,120652000.0,2019,2019-06-11,2019-06-21,180,2019-12-21,8669424,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9525701'},900258711,899999364,145.69456452960696,145.69456452960696,0.0,145.69456452960696,0,180,0.8094142473867053,670288.8888888889,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
18-12-8726429-7932368,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA VEREDA SAN VICENTE A LA VEREDA MANA BLANCA EN EL SECTOR LA CADENA TRAMO 2 DEL MUNICIPIO DE SUESCA; CUNDINAMARCA,74250000.0,74250000.0,0.0,74250000.0,2018,2018-12-04,2018-12-28,240,2019-08-28,7932368,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8726429'},900258711,899999430,95.04097321956577,95.04097321956577,0.0,95.04097321956577,0,240,0.39600405508152403,309375.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
16-11-5342732-4971099,CAQUETA - ALCALDIA MUNICIPIO DE BELEN DE LOS ANDAQUIES,CAQUETÁ,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION Y MEJORAMIENTO DE OBRAS DE ORNATO; ELECTRICAS Y DE VIAS EN EL MUNICIPIO DE BELEN DE LOS ANDAQUIES DEPARTAMENTO DEL CAQUETA,75410846.0,75410846.0,0.0,75410846.0,2016,2016-08-16,2016-08-16,60,2016-10-16,4971099,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5342732'},800095734,1053775993,109.37747351168677,109.37747351168677,0.0,109.37747351168677,0,60,1.8229578918614462,1256847.4333333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,AMAZONIA,Vias Rurales hasta 2020,3
19-13-9828090-10535384,CAUCA - ALCALDIA MUNICIPIO DE LOPEZ DE MICAY,CAUCA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",OBRAS DE MEJORAMIENTO; MANTENIMIENTO Y LIMPIEZA DE LA QUEBRADA PLATANARE (CORREGIMIENTO ROTURA) DEL MUNICIPIO DE LOPEZ; CAUCA; OCCIDENTE. NO. 2,20004000.0,20004000.0,0.0,20004000.0,2019,2019-08-27,2019-08-29,6,2019-09-04,10535384,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9828090'},No Definido,25497043,24.156036110883015,24.156036110883015,0.0,24.156036110883015,0,6,4.026006018480502,3334000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,1
18-13-8684567-7921058,ANTIOQUIA - ALCALDIA MUNICIPIO DE VENECIA,ANTIOQUIA,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION DE LA VIA TERCIARIA MELINDRES SECTOR LA ESTRELLA DEL MUNICIPIO DE VENECIA; ANTIOQUIA,5331360.0,5331360.0,0.0,5331360.0,2018,2018-11-27,2018-11-27,5,2018-12-02,7921058,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8684567'},800100144-3,21737915,6.824210679917362,6.824210679917362,0.0,6.824210679917362,0,5,1.3648421359834724,1066272.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-12-7301053-6633588,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTÁ D.C.,OTHER,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO VIA VEREDA SAN MIGUEL SECTOR EL PEDREGAL A SANTA RITA MUNICIPIO EL COLEGIO.,139594463.0,139594463.0,0.0,139594463.0,2017,2017-11-09,2017-11-30,300,2018-09-30,6633588,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7301053'},900258711,8906801620,189.2249507602509,189.2249507602509,0.0,189.2249507602509,0,300,0.630749835867503,465314.87666666665,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
15-1-138089-3735561,ANTIOQUIA - ALCALDIA MUNICIPIO DE COPACABANA,ANTIOQUIA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",¿MEJORAMIENTO DE LA MALLA VIAL RURAL DEL MUNICIPIO DE  COPACABANA EN RIELES DE CONCRETO¿,1897196148.0,1897146476.0,200000000.0,2097146476.0,2015,2015-06-30,2015-07-06,120,2015-12-06,3735561,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138089'},No Definido,8000400146,2944.3565577713975,2944.27946923256,310.39031582214636,3254.669785054706,30,150,24.53566224360467,15809553.966666667,-0.0026181794672233655,-0.0026181794672292366,0.10542148565232873,0.1054214856523286,0.25,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,4
